Instance ID,Source Image Filename,Vertices,Timestamp,Type
336,GND.png,"[[[2161, 242], [2160, 241], [2160, 239], [2159, 238], [2158, 237], [2157, 236], [2156, 235], [2154, 235], [2153, 235], [2151, 235], [2150, 235], [2149, 236], [2148, 237], [2147, 238], [2146, 239], [2145, 241], [2145, 242], [2145, 244], [2146, 245], [2147, 246], [2148, 248], [2149, 249], [2150, 249], [2151, 250], [2153, 250], [2154, 250], [2156, 249], [2157, 249], [2158, 248], [2159, 246], [2160, 245], [2160, 244], [2161, 242]]]",04/16/2026 15:55,pad
337,GND.png,"[[[2214, 268], [2214, 267], [2213, 265], [2213, 264], [2212, 263], [2211, 262], [2209, 261], [2208, 261], [2206, 261], [2205, 261], [2203, 261], [2202, 262], [2201, 263], [2200, 264], [2199, 265], [2199, 267], [2199, 268], [2199, 270], [2199, 271], [2200, 272], [2201, 274], [2202, 275], [2203, 275], [2205, 276], [2206, 276], [2208, 276], [2209, 275], [2211, 275], [2212, 274], [2213, 272], [2213, 271], [2214, 270], [2214, 268]]]",04/16/2026 15:55,pad
338,GND.png,"[[[2161, 216], [2160, 214], [2160, 213], [2159, 211], [2158, 210], [2157, 209], [2156, 209], [2154, 208], [2153, 208], [2151, 208], [2150, 209], [2149, 209], [2148, 210], [2147, 211], [2146, 213], [2145, 214], [2145, 216], [2145, 217], [2146, 219], [2147, 220], [2148, 221], [2149, 222], [2150, 223], [2151, 223], [2153, 223], [2154, 223], [2156, 223], [2157, 222], [2158, 221], [2159, 220], [2160, 219], [2160, 217], [2161, 216]]]",04/16/2026 15:55,pad
339,GND.png,"[[[2413, 224], [2413, 223], [2412, 221], [2412, 220], [2411, 219], [2410, 218], [2408, 217], [2407, 217], [2405, 216], [2404, 217], [2402, 217], [2401, 218], [2400, 219], [2399, 220], [2398, 221], [2398, 223], [2398, 224], [2398, 226], [2398, 227], [2399, 228], [2400, 230], [2401, 230], [2402, 231], [2404, 232], [2405, 232], [2407, 232], [2408, 231], [2410, 230], [2411, 230], [2412, 228], [2412, 227], [2413, 226], [2413, 224]]]",04/16/2026 15:55,pad
340,GND.png,"[[[1897, 297], [1897, 296], [1897, 294], [1896, 293], [1895, 292], [1894, 291], [1893, 290], [1891, 290], [1890, 290], [1888, 290], [1887, 290], [1885, 291], [1884, 292], [1883, 293], [1883, 294], [1882, 296], [1882, 297], [1882, 299], [1883, 300], [1883, 302], [1884, 303], [1885, 304], [1887, 304], [1888, 305], [1890, 305], [1891, 305], [1893, 304], [1894, 304], [1895, 303], [1896, 302], [1897, 300], [1897, 299], [1897, 297]]]",04/16/2026 15:55,pad
341,GND.png,"[[[1869, 297], [1869, 296], [1868, 294], [1867, 293], [1866, 292], [1865, 291], [1864, 290], [1862, 290], [1861, 290], [1859, 290], [1858, 290], [1857, 291], [1856, 292], [1855, 293], [1854, 294], [1853, 296], [1853, 297], [1853, 299], [1854, 300], [1855, 302], [1856, 303], [1857, 304], [1858, 304], [1859, 305], [1861, 305], [1862, 305], [1864, 304], [1865, 304], [1866, 303], [1867, 302], [1868, 300], [1869, 299], [1869, 297]]]",04/16/2026 15:55,pad
342,GND.png,"[[[1690, 1808], [1689, 1807], [1689, 1806], [1689, 1805], [1688, 1804], [1687, 1803], [1686, 1802], [1685, 1802], [1684, 1802], [1683, 1802], [1682, 1802], [1681, 1803], [1680, 1804], [1679, 1805], [1679, 1806], [1678, 1807], [1678, 1808], [1678, 1809], [1679, 1810], [1679, 1811], [1680, 1812], [1681, 1813], [1682, 1813], [1683, 1813], [1684, 1813], [1685, 1813], [1686, 1813], [1687, 1813], [1688, 1812], [1689, 1811], [1689, 1810], [1689, 1809], [1690, 1808]]]",04/16/2026 15:55,pad
343,GND.png,"[[[1788, 1162], [1788, 1160], [1787, 1159], [1787, 1158], [1786, 1157], [1785, 1156], [1783, 1155], [1782, 1154], [1780, 1154], [1779, 1154], [1777, 1155], [1776, 1156], [1775, 1157], [1774, 1158], [1773, 1159], [1773, 1160], [1773, 1162], [1773, 1163], [1773, 1165], [1774, 1166], [1775, 1167], [1776, 1168], [1777, 1169], [1779, 1169], [1780, 1170], [1782, 1169], [1783, 1169], [1785, 1168], [1786, 1167], [1787, 1166], [1787, 1165], [1788, 1163], [1788, 1162]]]",04/16/2026 15:55,pad
344,GND.png,"[[[1210, 1350], [1210, 1349], [1209, 1348], [1209, 1346], [1208, 1345], [1207, 1344], [1205, 1343], [1204, 1343], [1202, 1343], [1201, 1343], [1199, 1343], [1198, 1344], [1197, 1345], [1196, 1346], [1195, 1348], [1195, 1349], [1195, 1350], [1195, 1352], [1195, 1353], [1196, 1355], [1197, 1356], [1198, 1357], [1199, 1358], [1201, 1358], [1202, 1358], [1204, 1358], [1205, 1358], [1207, 1357], [1208, 1356], [1209, 1355], [1209, 1353], [1210, 1352], [1210, 1350]]]",04/16/2026 15:55,pad
345,GND.png,"[[[1395, 978], [1394, 977], [1394, 975], [1393, 974], [1392, 973], [1391, 972], [1390, 971], [1388, 971], [1387, 970], [1385, 971], [1384, 971], [1383, 972], [1382, 973], [1381, 974], [1380, 975], [1379, 977], [1379, 978], [1379, 980], [1380, 981], [1381, 982], [1382, 983], [1383, 984], [1384, 985], [1385, 986], [1387, 986], [1388, 986], [1390, 985], [1391, 984], [1392, 983], [1393, 982], [1394, 981], [1394, 980], [1395, 978]]]",04/16/2026 15:55,pad
346,GND.png,"[[[1861, 1780], [1861, 1779], [1860, 1778], [1860, 1777], [1859, 1776], [1858, 1775], [1857, 1775], [1856, 1774], [1855, 1774], [1854, 1774], [1853, 1775], [1852, 1775], [1851, 1776], [1850, 1777], [1850, 1778], [1849, 1779], [1849, 1780], [1849, 1781], [1850, 1782], [1850, 1783], [1851, 1784], [1852, 1785], [1853, 1785], [1854, 1786], [1855, 1786], [1856, 1786], [1857, 1785], [1858, 1785], [1859, 1784], [1860, 1783], [1860, 1782], [1861, 1781], [1861, 1780]]]",04/16/2026 15:55,pad
347,GND.png,"[[[1622, 1474], [1621, 1473], [1621, 1471], [1620, 1470], [1619, 1469], [1618, 1468], [1617, 1467], [1615, 1467], [1614, 1467], [1612, 1467], [1611, 1467], [1610, 1468], [1608, 1469], [1608, 1470], [1607, 1471], [1606, 1473], [1606, 1474], [1606, 1476], [1607, 1477], [1608, 1478], [1608, 1480], [1610, 1481], [1611, 1481], [1612, 1482], [1614, 1482], [1615, 1482], [1617, 1481], [1618, 1481], [1619, 1480], [1620, 1478], [1621, 1477], [1621, 1476], [1622, 1474]]]",04/16/2026 15:55,pad
348,GND.png,"[[[1587, 1460], [1587, 1458], [1587, 1457], [1586, 1456], [1585, 1455], [1584, 1454], [1582, 1453], [1581, 1452], [1579, 1452], [1578, 1452], [1576, 1453], [1575, 1454], [1574, 1455], [1573, 1456], [1572, 1457], [1572, 1458], [1572, 1460], [1572, 1461], [1572, 1463], [1573, 1464], [1574, 1465], [1575, 1466], [1576, 1467], [1578, 1467], [1579, 1468], [1581, 1467], [1582, 1467], [1584, 1466], [1585, 1465], [1586, 1464], [1587, 1463], [1587, 1461], [1587, 1460]]]",04/16/2026 15:55,pad
349,GND.png,"[[[1211, 1442], [1210, 1441], [1210, 1440], [1209, 1438], [1208, 1437], [1207, 1436], [1206, 1435], [1204, 1435], [1203, 1435], [1201, 1435], [1200, 1435], [1199, 1436], [1198, 1437], [1197, 1438], [1196, 1440], [1195, 1441], [1195, 1442], [1195, 1444], [1196, 1445], [1197, 1447], [1198, 1448], [1199, 1449], [1200, 1450], [1201, 1450], [1203, 1450], [1204, 1450], [1206, 1450], [1207, 1449], [1208, 1448], [1209, 1447], [1210, 1445], [1210, 1444], [1211, 1442]]]",04/16/2026 15:55,pad
350,GND.png,"[[[1489, 1309], [1489, 1308], [1488, 1306], [1488, 1305], [1487, 1304], [1486, 1303], [1484, 1302], [1483, 1302], [1481, 1301], [1480, 1302], [1478, 1302], [1477, 1303], [1476, 1304], [1475, 1305], [1474, 1306], [1474, 1308], [1474, 1309], [1474, 1310], [1474, 1312], [1475, 1313], [1476, 1314], [1477, 1315], [1478, 1316], [1480, 1317], [1481, 1317], [1483, 1317], [1484, 1316], [1486, 1315], [1487, 1314], [1488, 1313], [1488, 1312], [1489, 1310], [1489, 1309]]]",04/16/2026 15:55,pad
351,GND.png,"[[[1241, 1425], [1241, 1423], [1241, 1422], [1240, 1421], [1239, 1420], [1238, 1419], [1236, 1418], [1235, 1417], [1234, 1417], [1232, 1417], [1231, 1418], [1229, 1419], [1228, 1420], [1227, 1421], [1226, 1422], [1226, 1423], [1226, 1425], [1226, 1426], [1226, 1428], [1227, 1429], [1228, 1430], [1229, 1431], [1231, 1432], [1232, 1432], [1234, 1433], [1235, 1432], [1236, 1432], [1238, 1431], [1239, 1430], [1240, 1429], [1241, 1428], [1241, 1426], [1241, 1425]]]",04/16/2026 15:55,pad
352,GND.png,"[[[1263, 1441], [1262, 1440], [1262, 1438], [1261, 1437], [1260, 1436], [1259, 1435], [1258, 1434], [1256, 1434], [1255, 1433], [1253, 1434], [1252, 1434], [1251, 1435], [1250, 1436], [1249, 1437], [1248, 1438], [1247, 1440], [1247, 1441], [1247, 1443], [1248, 1444], [1249, 1445], [1250, 1447], [1251, 1447], [1252, 1448], [1253, 1449], [1255, 1449], [1256, 1449], [1258, 1448], [1259, 1447], [1260, 1447], [1261, 1445], [1262, 1444], [1262, 1443], [1263, 1441]]]",04/16/2026 15:55,pad
353,GND.png,"[[[1488, 1335], [1488, 1334], [1488, 1332], [1487, 1331], [1486, 1330], [1485, 1329], [1483, 1328], [1482, 1328], [1480, 1328], [1479, 1328], [1478, 1328], [1476, 1329], [1475, 1330], [1474, 1331], [1473, 1332], [1473, 1334], [1473, 1335], [1473, 1337], [1473, 1338], [1474, 1340], [1475, 1341], [1476, 1342], [1478, 1342], [1479, 1343], [1480, 1343], [1482, 1343], [1483, 1342], [1485, 1342], [1486, 1341], [1487, 1340], [1488, 1338], [1488, 1337], [1488, 1335]]]",04/16/2026 15:55,pad
354,GND.png,"[[[1488, 1361], [1488, 1360], [1488, 1359], [1487, 1357], [1486, 1356], [1485, 1355], [1484, 1354], [1482, 1354], [1481, 1354], [1479, 1354], [1478, 1354], [1476, 1355], [1475, 1356], [1474, 1357], [1474, 1359], [1473, 1360], [1473, 1361], [1473, 1363], [1474, 1364], [1474, 1366], [1475, 1367], [1476, 1368], [1478, 1369], [1479, 1369], [1481, 1369], [1482, 1369], [1484, 1369], [1485, 1368], [1486, 1367], [1487, 1366], [1488, 1364], [1488, 1363], [1488, 1361]]]",04/16/2026 15:55,pad
355,GND.png,"[[[1292, 1069], [1292, 1067], [1291, 1066], [1291, 1064], [1290, 1063], [1288, 1062], [1287, 1062], [1286, 1061], [1284, 1061], [1283, 1061], [1281, 1062], [1280, 1062], [1279, 1063], [1278, 1064], [1277, 1066], [1277, 1067], [1277, 1069], [1277, 1070], [1277, 1072], [1278, 1073], [1279, 1074], [1280, 1075], [1281, 1076], [1283, 1076], [1284, 1076], [1286, 1076], [1287, 1076], [1288, 1075], [1290, 1074], [1291, 1073], [1291, 1072], [1292, 1070], [1292, 1069]]]",04/16/2026 15:55,pad
356,GND.png,"[[[2341, 186], [2341, 184], [2340, 183], [2339, 182], [2338, 180], [2337, 180], [2336, 179], [2335, 178], [2333, 178], [2332, 178], [2330, 179], [2329, 180], [2328, 180], [2327, 182], [2326, 183], [2326, 184], [2325, 186], [2326, 187], [2326, 189], [2327, 190], [2328, 191], [2329, 192], [2330, 193], [2332, 193], [2333, 194], [2335, 193], [2336, 193], [2337, 192], [2338, 191], [2339, 190], [2340, 189], [2341, 187], [2341, 186]]]",04/16/2026 15:55,pad
357,GND.png,"[[[2273, 115], [2273, 114], [2273, 112], [2272, 111], [2271, 110], [2270, 109], [2268, 108], [2267, 108], [2265, 108], [2264, 108], [2262, 108], [2261, 109], [2260, 110], [2259, 111], [2258, 112], [2258, 114], [2258, 115], [2258, 117], [2258, 118], [2259, 120], [2260, 121], [2261, 122], [2262, 122], [2264, 123], [2265, 123], [2267, 123], [2268, 122], [2270, 122], [2271, 121], [2272, 120], [2273, 118], [2273, 117], [2273, 115]]]",04/16/2026 15:55,pad
358,GND.png,"[[[1954, 127], [1954, 126], [1953, 124], [1953, 123], [1952, 122], [1951, 121], [1949, 120], [1948, 120], [1946, 120], [1945, 120], [1943, 120], [1942, 121], [1941, 122], [1940, 123], [1939, 124], [1939, 126], [1939, 127], [1939, 129], [1939, 130], [1940, 132], [1941, 133], [1942, 134], [1943, 134], [1945, 135], [1946, 135], [1948, 135], [1949, 134], [1951, 134], [1952, 133], [1953, 132], [1953, 130], [1954, 129], [1954, 127]]]",04/16/2026 15:55,pad
359,GND.png,"[[[2017, 255], [2017, 254], [2016, 252], [2016, 251], [2015, 250], [2014, 249], [2012, 248], [2011, 248], [2009, 248], [2008, 248], [2006, 248], [2005, 249], [2004, 250], [2003, 251], [2002, 252], [2002, 254], [2002, 255], [2002, 257], [2002, 258], [2003, 259], [2004, 261], [2005, 262], [2006, 262], [2008, 263], [2009, 263], [2011, 263], [2012, 262], [2014, 262], [2015, 261], [2016, 259], [2016, 258], [2017, 257], [2017, 255]]]",04/16/2026 15:55,pad
360,GND.png,"[[[2242, 1569], [2242, 1565], [2240, 1562], [2239, 1558], [2236, 1555], [2233, 1553], [2229, 1551], [2226, 1550], [2222, 1549], [2218, 1550], [2214, 1551], [2211, 1553], [2208, 1555], [2205, 1558], [2203, 1562], [2202, 1565], [2202, 1569], [2202, 1573], [2203, 1577], [2205, 1580], [2208, 1583], [2211, 1586], [2214, 1588], [2218, 1589], [2222, 1589], [2226, 1589], [2229, 1588], [2233, 1586], [2236, 1583], [2239, 1580], [2240, 1577], [2242, 1573], [2242, 1569]]]",04/16/2026 15:55,pad
361,GND.png,"[[[2242, 1493], [2242, 1489], [2240, 1485], [2239, 1482], [2236, 1479], [2233, 1476], [2229, 1474], [2226, 1473], [2222, 1473], [2218, 1473], [2214, 1474], [2211, 1476], [2208, 1479], [2205, 1482], [2203, 1485], [2202, 1489], [2202, 1493], [2202, 1497], [2203, 1500], [2205, 1504], [2208, 1507], [2211, 1509], [2214, 1511], [2218, 1512], [2222, 1513], [2226, 1512], [2229, 1511], [2233, 1509], [2236, 1507], [2239, 1504], [2240, 1500], [2242, 1497], [2242, 1493]]]",04/16/2026 15:55,pad
362,GND.png,"[[[2319, 1569], [2318, 1565], [2317, 1562], [2315, 1558], [2313, 1555], [2310, 1553], [2306, 1551], [2303, 1550], [2299, 1549], [2295, 1550], [2291, 1551], [2287, 1553], [2284, 1555], [2282, 1558], [2280, 1562], [2279, 1565], [2279, 1569], [2279, 1573], [2280, 1577], [2282, 1580], [2284, 1583], [2287, 1586], [2291, 1588], [2295, 1589], [2299, 1589], [2303, 1589], [2306, 1588], [2310, 1586], [2313, 1583], [2315, 1580], [2317, 1577], [2318, 1573], [2319, 1569]]]",04/16/2026 15:55,pad
363,GND.png,"[[[2279, 1513], [2319, 1513], [2319, 1473], [2279, 1473], [2279, 1513]]]",04/16/2026 15:55,pad
364,GND.png,"[[[2448, 1569], [2447, 1562], [2445, 1555], [2441, 1548], [2436, 1542], [2431, 1538], [2424, 1534], [2417, 1532], [2409, 1531], [2402, 1532], [2394, 1534], [2388, 1538], [2382, 1542], [2377, 1548], [2374, 1555], [2372, 1562], [2371, 1569], [2372, 1577], [2374, 1584], [2377, 1591], [2382, 1596], [2388, 1601], [2394, 1605], [2402, 1607], [2409, 1608], [2417, 1607], [2424, 1605], [2431, 1601], [2436, 1596], [2441, 1591], [2445, 1584], [2447, 1577], [2448, 1569]]]",04/16/2026 15:55,pad
365,GND.png,"[[[2319, 1646], [2318, 1642], [2317, 1638], [2315, 1635], [2313, 1632], [2310, 1629], [2306, 1627], [2303, 1626], [2299, 1626], [2295, 1626], [2291, 1627], [2287, 1629], [2284, 1632], [2282, 1635], [2280, 1638], [2279, 1642], [2279, 1646], [2279, 1650], [2280, 1653], [2282, 1657], [2284, 1660], [2287, 1662], [2291, 1664], [2295, 1665], [2299, 1666], [2303, 1665], [2306, 1664], [2310, 1662], [2313, 1660], [2315, 1657], [2317, 1653], [2318, 1650], [2319, 1646]]]",04/16/2026 15:55,pad
366,GND.png,"[[[2242, 1646], [2242, 1642], [2240, 1638], [2239, 1635], [2236, 1632], [2233, 1629], [2229, 1627], [2226, 1626], [2222, 1626], [2218, 1626], [2214, 1627], [2211, 1629], [2208, 1632], [2205, 1635], [2203, 1638], [2202, 1642], [2202, 1646], [2202, 1650], [2203, 1653], [2205, 1657], [2208, 1660], [2211, 1662], [2214, 1664], [2218, 1665], [2222, 1666], [2226, 1665], [2229, 1664], [2233, 1662], [2236, 1660], [2239, 1657], [2240, 1653], [2242, 1650], [2242, 1646]]]",04/16/2026 15:55,pad
367,GND.png,"[[[2441, 1277], [2440, 1270], [2438, 1263], [2435, 1257], [2430, 1251], [2425, 1247], [2418, 1243], [2411, 1241], [2404, 1240], [2397, 1241], [2390, 1243], [2383, 1247], [2378, 1251], [2373, 1257], [2370, 1263], [2367, 1270], [2367, 1277], [2367, 1285], [2370, 1292], [2373, 1298], [2378, 1304], [2383, 1308], [2390, 1312], [2397, 1314], [2404, 1315], [2411, 1314], [2418, 1312], [2425, 1308], [2430, 1304], [2435, 1298], [2438, 1292], [2440, 1285], [2441, 1277]]]",04/16/2026 15:55,pad
368,GND.png,"[[[2441, 1168], [2440, 1161], [2438, 1154], [2435, 1147], [2430, 1142], [2425, 1137], [2418, 1134], [2411, 1131], [2404, 1131], [2397, 1131], [2390, 1134], [2383, 1137], [2378, 1142], [2373, 1147], [2370, 1154], [2367, 1161], [2367, 1168], [2367, 1175], [2370, 1182], [2373, 1188], [2378, 1194], [2383, 1199], [2390, 1202], [2397, 1204], [2404, 1205], [2411, 1204], [2418, 1202], [2425, 1199], [2430, 1194], [2435, 1188], [2438, 1182], [2440, 1175], [2441, 1168]]]",04/16/2026 15:55,pad
369,GND.png,"[[[2236, 1223], [2236, 1219], [2235, 1215], [2233, 1212], [2230, 1209], [2227, 1207], [2224, 1205], [2220, 1204], [2217, 1203], [2213, 1204], [2209, 1205], [2206, 1207], [2203, 1209], [2200, 1212], [2199, 1215], [2197, 1219], [2197, 1223], [2197, 1226], [2199, 1230], [2200, 1233], [2203, 1236], [2206, 1239], [2209, 1241], [2213, 1242], [2217, 1242], [2220, 1242], [2224, 1241], [2227, 1239], [2230, 1236], [2233, 1233], [2235, 1230], [2236, 1226], [2236, 1223]]]",04/16/2026 15:55,pad
370,GND.png,"[[[2274, 1242], [2313, 1242], [2313, 1203], [2274, 1203], [2274, 1242]]]",04/16/2026 15:55,pad
371,GND.png,"[[[2236, 970], [2236, 966], [2235, 963], [2233, 959], [2230, 956], [2227, 954], [2224, 952], [2220, 951], [2217, 951], [2213, 951], [2209, 952], [2206, 954], [2203, 956], [2200, 959], [2199, 963], [2197, 966], [2197, 970], [2197, 974], [2199, 977], [2200, 981], [2203, 984], [2206, 986], [2209, 988], [2213, 989], [2217, 989], [2220, 989], [2224, 988], [2227, 986], [2230, 984], [2233, 981], [2235, 977], [2236, 974], [2236, 970]]]",04/16/2026 15:55,pad
372,GND.png,"[[[2441, 915], [2440, 908], [2438, 901], [2435, 895], [2430, 889], [2425, 884], [2418, 881], [2411, 879], [2404, 878], [2397, 879], [2390, 881], [2383, 884], [2378, 889], [2373, 895], [2370, 901], [2367, 908], [2367, 915], [2367, 922], [2370, 929], [2373, 936], [2378, 941], [2383, 946], [2390, 949], [2397, 952], [2404, 952], [2411, 952], [2418, 949], [2425, 946], [2430, 941], [2435, 936], [2438, 929], [2440, 922], [2441, 915]]]",04/16/2026 15:55,pad
373,GND.png,"[[[2441, 1025], [2440, 1018], [2438, 1011], [2435, 1004], [2430, 999], [2425, 994], [2418, 991], [2411, 988], [2404, 988], [2397, 988], [2390, 991], [2383, 994], [2378, 999], [2373, 1004], [2370, 1011], [2367, 1018], [2367, 1025], [2367, 1032], [2370, 1039], [2373, 1045], [2378, 1051], [2383, 1056], [2390, 1059], [2397, 1061], [2404, 1062], [2411, 1061], [2418, 1059], [2425, 1056], [2430, 1051], [2435, 1045], [2438, 1039], [2440, 1032], [2441, 1025]]]",04/16/2026 15:55,pad
374,GND.png,"[[[2274, 989], [2313, 989], [2313, 951], [2274, 951], [2274, 989]]]",04/16/2026 15:55,pad
375,GND.png,"[[[457, 1522], [457, 1519], [455, 1515], [454, 1512], [451, 1509], [448, 1506], [445, 1504], [441, 1503], [437, 1503], [434, 1503], [430, 1504], [427, 1506], [424, 1509], [421, 1512], [420, 1515], [418, 1519], [418, 1522], [418, 1526], [420, 1530], [421, 1533], [424, 1536], [427, 1538], [430, 1540], [434, 1541], [437, 1542], [441, 1541], [445, 1540], [448, 1538], [451, 1536], [454, 1533], [455, 1530], [457, 1526], [457, 1522]]]",04/16/2026 15:55,pad
376,GND.png,"[[[1302, 893], [1302, 891], [1301, 888], [1300, 886], [1298, 884], [1297, 883], [1294, 881], [1292, 881], [1289, 880], [1287, 881], [1285, 881], [1282, 883], [1280, 884], [1279, 886], [1278, 888], [1277, 891], [1277, 893], [1277, 896], [1278, 898], [1279, 900], [1280, 902], [1282, 904], [1285, 905], [1287, 906], [1289, 906], [1292, 906], [1294, 905], [1297, 904], [1298, 902], [1300, 900], [1301, 898], [1302, 896], [1302, 893]]]",04/16/2026 15:55,pad
377,GND.png,"[[[341, 1542], [380, 1542], [380, 1503], [341, 1503], [341, 1542]]]",04/16/2026 15:55,pad
378,GND.png,"[[[1342, 2316], [1342, 2312], [1341, 2309], [1339, 2306], [1337, 2303], [1334, 2301], [1331, 2299], [1328, 2298], [1324, 2298], [1321, 2298], [1317, 2299], [1314, 2301], [1312, 2303], [1309, 2306], [1308, 2309], [1307, 2312], [1306, 2316], [1307, 2319], [1308, 2322], [1309, 2326], [1312, 2328], [1314, 2330], [1317, 2332], [1321, 2333], [1324, 2334], [1328, 2333], [1331, 2332], [1334, 2330], [1337, 2328], [1339, 2326], [1341, 2322], [1342, 2319], [1342, 2316]]]",04/16/2026 15:55,pad
379,GND.png,"[[[1519, 2388], [1519, 2385], [1518, 2381], [1516, 2378], [1514, 2375], [1511, 2373], [1508, 2372], [1504, 2371], [1501, 2370], [1497, 2371], [1494, 2372], [1491, 2373], [1488, 2375], [1486, 2378], [1484, 2381], [1483, 2385], [1483, 2388], [1483, 2392], [1484, 2395], [1486, 2398], [1488, 2401], [1491, 2403], [1494, 2405], [1497, 2406], [1501, 2406], [1504, 2406], [1508, 2405], [1511, 2403], [1514, 2401], [1516, 2398], [1518, 2395], [1519, 2392], [1519, 2388]]]",04/16/2026 15:55,pad
380,GND.png,"[[[246, 714], [285, 714], [285, 675], [246, 675], [246, 714]]]",04/16/2026 15:55,pad
381,GND.png,"[[[511, 402], [510, 398], [509, 395], [507, 391], [505, 388], [502, 386], [498, 384], [495, 383], [491, 383], [487, 383], [484, 384], [480, 386], [477, 388], [475, 391], [473, 395], [472, 398], [471, 402], [472, 406], [473, 410], [475, 413], [477, 416], [480, 418], [484, 420], [487, 421], [491, 422], [495, 421], [498, 420], [502, 418], [505, 416], [507, 413], [509, 410], [510, 406], [511, 402]]]",04/16/2026 15:55,pad
382,GND.png,"[[[357, 402], [357, 398], [355, 395], [354, 391], [351, 388], [348, 386], [345, 384], [341, 383], [337, 383], [334, 383], [330, 384], [327, 386], [324, 388], [321, 391], [319, 395], [318, 398], [318, 402], [318, 406], [319, 410], [321, 413], [324, 416], [327, 418], [330, 420], [334, 421], [337, 422], [341, 421], [345, 420], [348, 418], [351, 416], [354, 413], [355, 410], [357, 406], [357, 402]]]",04/16/2026 15:55,pad
383,GND.png,"[[[912, 402], [911, 398], [910, 395], [908, 391], [906, 388], [903, 386], [900, 384], [896, 383], [892, 383], [888, 383], [885, 384], [881, 386], [878, 388], [876, 391], [874, 395], [873, 398], [873, 402], [873, 406], [874, 410], [876, 413], [878, 416], [881, 418], [885, 420], [888, 421], [892, 422], [896, 421], [900, 420], [903, 418], [906, 416], [908, 413], [910, 410], [911, 406], [912, 402]]]",04/16/2026 15:55,pad
384,GND.png,"[[[758, 402], [758, 398], [757, 395], [755, 391], [752, 388], [749, 386], [746, 384], [742, 383], [739, 383], [735, 383], [731, 384], [728, 386], [725, 388], [722, 391], [721, 395], [719, 398], [719, 402], [719, 406], [721, 410], [722, 413], [725, 416], [728, 418], [731, 420], [735, 421], [739, 422], [742, 421], [746, 420], [749, 418], [752, 416], [755, 413], [757, 410], [758, 406], [758, 402]]]",04/16/2026 15:55,pad
385,GND.png,"[[[1590, 2388], [1589, 2385], [1588, 2381], [1587, 2378], [1584, 2375], [1582, 2373], [1578, 2372], [1575, 2371], [1572, 2370], [1568, 2371], [1565, 2372], [1562, 2373], [1559, 2375], [1557, 2378], [1555, 2381], [1554, 2385], [1554, 2388], [1554, 2392], [1555, 2395], [1557, 2398], [1559, 2401], [1562, 2403], [1565, 2405], [1568, 2406], [1572, 2406], [1575, 2406], [1578, 2405], [1582, 2403], [1584, 2401], [1587, 2398], [1588, 2395], [1589, 2392], [1590, 2388]]]",04/16/2026 15:55,pad
386,GND.png,"[[[1731, 2388], [1730, 2385], [1729, 2381], [1728, 2378], [1726, 2375], [1723, 2373], [1720, 2372], [1716, 2371], [1713, 2370], [1709, 2371], [1706, 2372], [1703, 2373], [1700, 2375], [1698, 2378], [1696, 2381], [1695, 2385], [1695, 2388], [1695, 2392], [1696, 2395], [1698, 2398], [1700, 2401], [1703, 2403], [1706, 2405], [1709, 2406], [1713, 2406], [1716, 2406], [1720, 2405], [1723, 2403], [1726, 2401], [1728, 2398], [1729, 2395], [1730, 2392], [1731, 2388]]]",04/16/2026 15:55,pad
387,GND.png,"[[[1837, 2316], [1836, 2312], [1835, 2309], [1834, 2306], [1832, 2303], [1829, 2301], [1826, 2299], [1822, 2298], [1819, 2298], [1815, 2298], [1812, 2299], [1809, 2301], [1806, 2303], [1804, 2306], [1802, 2309], [1801, 2312], [1801, 2316], [1801, 2319], [1802, 2322], [1804, 2326], [1806, 2328], [1809, 2330], [1812, 2332], [1815, 2333], [1819, 2334], [1822, 2333], [1826, 2332], [1829, 2330], [1832, 2328], [1834, 2326], [1835, 2322], [1836, 2319], [1837, 2316]]]",04/16/2026 15:55,pad
388,GND.png,"[[[1237, 893], [1237, 891], [1236, 888], [1235, 886], [1233, 884], [1232, 883], [1229, 881], [1227, 881], [1224, 880], [1222, 881], [1220, 881], [1217, 883], [1215, 884], [1214, 886], [1213, 888], [1212, 891], [1212, 893], [1212, 896], [1213, 898], [1214, 900], [1215, 902], [1217, 904], [1220, 905], [1222, 906], [1224, 906], [1227, 906], [1229, 905], [1232, 904], [1233, 902], [1235, 900], [1236, 898], [1237, 896], [1237, 893]]]",04/16/2026 15:55,pad
389,GND.png,"[[[1270, 893], [1269, 891], [1269, 888], [1268, 886], [1266, 884], [1264, 883], [1262, 881], [1259, 881], [1257, 880], [1254, 881], [1252, 881], [1250, 883], [1248, 884], [1246, 886], [1245, 888], [1244, 891], [1244, 893], [1244, 896], [1245, 898], [1246, 900], [1248, 902], [1250, 904], [1252, 905], [1254, 906], [1257, 906], [1259, 906], [1262, 905], [1264, 904], [1266, 902], [1268, 900], [1269, 898], [1269, 896], [1270, 893]]]",04/16/2026 15:55,pad
